Annual_Income,Num_of_Delayed_Payment,Monthly_Inhand_Salary,Credit_Score
7844.045,16.0,767.6704166666667,Poor
56135.76,17.0,4974.980000000001,Poor
75436.72,19.0,6052.3933333333325,Poor
87876.27,15.0,7232.0225,Poor
62153.44,10.0,5056.453333333334,Poor
57626.34,2.0,4906.733879333267,Good
169141.6,6.0,14373.133333333331,Good
93841.65,9.0,8115.1375,Poor
17562.41,18.0,1683.5341666666666,Poor
37485.37,6.0,3342.7808333333337,Good
20382.97,23.0,1451.5808333333334,Poor
15961.545,6.0,1269.12875,Good
20099781.0,7.0,8197.1425,Poor
56693.96,19.0,4662.496666666667,Poor
95596.35,6.0,8205.3625,Good
17963.45,15.0,1328.9541666666669,Poor
48121.32,20.0,4253.1100000000015,Poor
70956.8,25.0,6064.066666666668,Poor
18128.18,10.0,1810.6816666666664,Poor
17200.97,10.0,1185.4141666666667,Poor
20059.775,8.0,1646.6479166666668,Good
42951.62,7.0,3580.3016666666667,Good
67271.24,22.0,5325.9366666666665,Poor
15258.95,5.0,1508.5791666666669,Good
83132.28,16.0,7022.69,Poor
80364.48,10.0,6578.04,Poor
28010.02,15.0,2072.168333333333,Poor
58604.32,18.0,4788.693333333334,Poor
113207.36,4.0,9137.946666666669,Good
15450.44,19.0,1115.5366666666666,Poor
19489.28,18.0,1388.1066666666666,Poor
33177.95,20.0,2891.8291666666664,Good
70112.78,3.0,5989.731666666668,Poor
15126.8,20.0,1019.5666666666666,Poor
8763.22,9.0,712.2683333333333,Poor
113826.68,4.0,9262.556666666664,Good
15680.0,16.0,1571.666666666667,Poor
58452.18,4.0,4676.015,Poor
38894.06,22.0,3010.171666666666,Poor
14739.96,16.0,1159.33,Poor
174353.0,10.0,14739.416666666664,Good
15217.1,16.0,1448.091666666667,Poor
35062.63,3.0,2995.8858333333333,Poor
8918.13,16.0,825.1774999999999,Poor
18122.59,21.0,1233.2158333333334,Poor
35462.52,17.0,2718.21,Poor
28406.16,5.0,2371.18,Poor
20789.075,3.0,1807.4229166666669,Good
28828.86,22.0,2631.405,Poor
86200.79999999999,10.0,7470.399999999999,Good
14243.265,8.0,1303.93875,Good
111346.92,1.0,8251.844775035865,Good
50891.94,17.0,4081.995,Poor
43213.44,25.0,3827.12,Poor
132473.04,7.0,10889.42,Good
31645.66,14.0,2676.1383333333333,Good
7795.54,23.0,804.6283333333333,Poor
38095.16,15.0,3387.596666666667,Poor
29368.56,13.0,2483.38,Good
8796.905,20.0,545.0754166666667,Poor
18438.875,11.0,1275.7586924571965,Poor
10339.53,14.0,747.6275,Poor
60263.43000000001,25.0,5242.9525,Poor
33610.36,17.0,2857.863333333333,Poor
58380.6,20.0,4891.05,Poor
100555.86000000002,10.0,8133.655000000002,Poor
15754.53,17.0,1472.8775,Poor
41535.69,2.0,3622.3075,Poor
59359.04,17.0,4961.586666666667,Poor
15669.6,13.0,1268.8,Poor
17850.56,20.0,1391.5466666666669,Poor
18256.6,20.0,1662.3833333333332,Poor
44288.58,20.0,3390.715,Poor
16038.69,10.0,1176.5575,Poor
18124.175,13.0,1683.3479166666666,Good
31357.42,11.0,2909.1183333333333,Good
17291.27,15.0,1199.302042359448,Poor
14351.21,15.0,1274.934166666667,Poor
90894.08,13.0,7744.506666666667,Poor
42527.04,21.0,3374.92,Poor
32889.64,10.0,2687.8033333333333,Poor
35171.34,7.0,2865.945,Good
15649.26,-2.0,1420.105,Good
41122.99,0.0,3661.915833333333,Good
61955.81999999999,11.0,4985.634322007542,Poor
39340.72,0.0,3534.393333333333,Good
33137.28,16.0,2978.44,Poor
79829.6,15.0,6618.466666666667,Poor
20592.97,12.0,1843.0808333333327,Poor
31911.34,11.0,2424.278333333333,Good
15993.33,11.0,1544.7775,Poor
58564.62,3300.0,4752.385,Poor
14947.38,17.0,1191.615,Poor
16533.7,19.0,1095.8083333333334,Poor
130174.44,5.0,10993.87,Good
43826.51,2.0,3584.209166666667,Good
60801.28,11.0,4858.7733333333335,Good
44793.34,3.0,3677.778333333333,Good
71625.2,4.0,6031.766666666666,Good
106871.4,8.0,9127.95,Poor
125179.95,0.0,10173.6625,Poor
19028.33,1.0,1401.694166666667,Poor
16154.25,20.0,1273.1875,Poor
130079.79,3.0,11091.9825,Good
102215.61000000002,5.0,8482.9675,Good
35104.32,6.0,2769.36,Poor
57101.1,14.0,4668.425,Good
64692.9,10.0,5357.775057931319,Good
34269.74,10.0,2950.811666666666,Good
60362.88,16.0,4916.24,Poor
20308.26,11.0,1684.3549999999998,Poor
17288.425,12.0,1530.7020833333331,Good
7985.155,14.0,870.4295833333333,Poor
120948.16,12.0,10373.013333333334,Good
19867.475,9.0,1396.6229166666665,Good
37655.98,19.0,3365.998333333333,Poor
28050.2,19.0,2443.516666666667,Poor
20199.46,5.0,1520.2883333333332,Good
15219.03,17.0,1330.2525,Poor
21412.855,7.0,1708.4045833333332,Good
18995.115,0.0,1399.9262500000002,Good
60363.5,3.0,5277.291666666667,Good
115494.2,3.0,9465.516666666666,Good
39566.48,14.0,3050.206666666667,Poor
8406.375,20.0,944.53125,Poor
19179.165,1.0,1710.26375,Good
69228.92,16.0,5752.076666666668,Poor
8815.64,18.0,973.6366666666668,Good
162550.32,8.0,13731.86,Good
68299.04,0.0,5887.586666666666,Good
39399.9,17.0,3487.3250000000007,Poor
28378.94,17.0,2348.9116666666664,Poor
20076.41,21.0,1549.0341666666666,Poor
44806.6,5.0,4031.883333333333,Poor
8220.625,21.0,588.0520833333334,Poor
60176.61,24.0,4989.7175,Poor
33413.88,9.0,2770.49,Poor
176295.0,7.0,14960.25,Good
10395.46,26.0,1160.2883333333334,Poor
144051.84,20.0,11992.32,Poor
43734.68,11.0,3650.556666666667,Good
44454.07,6.0,3678.505833333333,Good
71025.4,14.0,5766.783333333333,Poor
31781.22,8.0,2437.844780183169,Good
15682.145,10.0,1412.8454166666668,Poor
128450.32,2.0,10943.193333333336,Good
38899.92,6.0,3459.66,Good
25573.07,11.0,1948.0891666666664,Good
35662.88,14.0,2696.9066666666668,Poor
57260.5,6.0,4625.708333333333,Good
126464.01,8.0,10420.6675,Good
158311.12,7.0,13403.593333333332,Good
15129.9,15.0,1166.825,Poor
54695.22,16.0,4754.935,Poor
10156.33,18.0,755.3608333333333,Poor
7823.985,25.0,599.99875,Poor
58564.62,18.0,4752.385,Poor
64915.92,18.0,5245.66,Poor
15335.895,0.0,1023.99125,Good
43450.25,0.0,3711.854166666666,Good
83619.16,23.0,7268.263333333332,Poor
72471.32,22.0,6097.276666666668,Poor
17823.25,15.0,1638.270833333333,Poor
34094.94,16.0,2671.245000000001,Poor
36573.8,22.0,2577.987997642031,Good
38415.69,5.0,3288.307500000001,Good
68667.56,9.0,5929.296666666666,Poor
20961.27,18.0,1833.7725,Poor
62879.96,18.0,5343.996666666667,Poor
28256.63,17.0,2440.7191666666668,Good
77457.32,15.0,6161.776666666668,Poor
17685.73,12.0,1552.8108333333332,Good
43493.93,2.0,3516.494166666667,Good
21945.825,4.0,1979.81875,Good
43090.57,10.0,3787.880833333333,Poor
121881.24,4.0,10126.77,Good
15728.24,17.0,1061.6866666666667,Poor
22433.46,4.0,1493.4420409882955,Good
35976.97,0.0,3126.080833333333,Good
35751.93,5.0,3133.3275,Good
21093.41,9.0,1677.7841666666666,Good
55732.68000000001,9.0,4903.39,Poor
16896.19,18.0,1451.0158333333331,Poor
18884777.0,14.0,6605.370946533594,Good
89434.35,3043.0,7281.8625,Good
91459.48,18.0,7076.77492606755,Good
37921.54,22.0,2942.1283333333336,Poor
20915.42,19.0,1616.9516666666666,Poor
22387.125,0.0,1677.59375,Good
80807.37,13.0,6796.947499999998,Good
9347.59,25.0,812.9658333333333,Poor
150043.56,9.0,12656.63,Good
89338.36,2.0,7740.863333333334,Good
19078.52,25.0,1697.8766666666668,Poor
29968.56,10.0,2698.38,Good
28608.65,13.0,2490.054166666667,Good
20175.44,20.0,1782.2866666666666,Poor
38840.78,9.0,3431.731666666666,Poor
17902.265,12.0,1306.8554166666663,Good
8392.645,21.0,796.3870833333334,Poor
36631.98,18.0,3336.6650000000004,Poor
18244.44,17.0,1555.37,Poor
98544.99,4.0,8379.0825,Good
28146.26,23.0,2599.5216666666665,Poor
88073.68,13.0,7236.473333333332,Good
145917.88,14.0,12376.823333333336,Poor
15671.96,23.0,1400.996666666667,Poor
70112.78,1.0,5989.731666666668,Poor
94587.66,14.0,7774.305,Poor
49228.35000000001,22.0,4210.3625,Poor
40067.96,10.0,3373.212107810331,Good
17150.815,12.0,1345.2345833333334,Good
38635.95,8.0,3048.6625,Good
56978.79,20.0,4742.2325,Poor
34323.86,20.0,3113.3216666666667,Poor
125508.36,8.0,10559.03,Poor
36319.38,21.0,2915.615,Poor
106770.21,3.0,9132.5175,Poor
134139.48,1.0,11352.29,Poor
80678.54999999999,13.0,7017.212499999999,Poor
160350.4,0.0,13274.533333333333,Good
19028.33,-1.0,1401.694166666667,Poor
34209.8,5.0,2747.816666666667,Good
158311.12,7.0,13403.593333333332,Good
8958.715,9.0,822.5595833333333,Poor
136150.6,0.0,11127.883333333331,Good
44749.97,6.0,3452.164166666667,Poor
82859.08,6.0,7200.923333333332,Good
60396.26,19.0,4779.0216666666665,Good
26029.41,18.0,1950.1175,Good
38217.6,19.0,3204.8,Good
39608.9,18.0,3503.741666666667,Poor
41160.86,23.0,3371.0716666666667,Poor
27597.71,12.0,2135.8091666666664,Poor
10077.135,20.0,626.76125,Poor
71424.56999999999,16.0,5743.0475,Good
152104.68,6.0,12603.39,Good
41027.94,-2.0,3177.995000000001,Good
84001.66,3.0,6555.609083346229,Good
18001.59,19.0,1258.1325,Poor
60125.18,10.0,5280.431666666666,Good
19267.17,15.0,1531.5975,Poor
17013.29,-2.0,1326.7741666666668,Good
33477.64,18.0,2643.8033333333333,Poor
30619.71,16.0,1965.121357137292,Good
9676.155,15.0,900.34625,Poor
113402.79,7.0,9707.2325,Poor
16886.79,23.0,1137.2325,Poor
101607.27,1.0,8655.2725,Good
119514.03,9.0,10031.5025,Good
31985.64,18.0,2537.47,Poor
98874.63,16.0,8196.5525,Good
62546.8,16.0,4951.233333333334,Poor
7106.15,21.0,592.1791666666667,Poor
13566.77,17.0,1130.5641666666668,Good
16708.07,15.0,1359.3391666666666,Poor
7200.035,16.0,540.0029166666667,Poor
16416.38,25.0,1567.031666666667,Poor
131698.96,11.0,11196.913333333332,Good
83552.12,10.0,6780.676666666666,Poor
17855.94,23.0,1231.995,Poor
16053.86,17.0,1196.8216666666667,Poor
94739.7,4.0,6765.09323400768,Good
61115.16,24.0,4925.93,Poor
118462.56,8.0,9702.88,Good
64790.24,22.0,5235.1866666666665,Poor
43995.95,6.0,3432.3291666666664,Poor
179078.28,10.0,15115.19,Poor
75175.46,6.0,6492.621666666668,Good
81658.48,24.0,7016.873333333332,Poor
143162.64,8.0,12187.22,Good
24466.5,20.0,2325.875,Good
56714.52,21.0,4561.21,Poor
34081.38,14.0,2611.115,Poor
60787.32,21.0,4850.61,Poor
16054.06,14.0,1416.8383333333334,Poor
19220.61,24.0,1881.7175,Poor
51323.52,22.0,4227.96,Poor
21931.995,8.0,1887.66625,Good
20703.48,7.0,1829.29,Good
88918.54,8.0,7657.878333333332,Poor
69605.0,12.0,5543.416666666668,Poor
41587.37,7.0,3704.614166666666,Good
60877.17,16.0,5218.0975,Poor
28686.15,0.0,2346.5125000000007,Good
31408.15,19.0,2609.3458333333333,Poor
41329.56,10.0,3421.13,Good
19294.46,19.0,1392.871666666667,Poor
37788.3,1.0,3097.025,Good
8968.555,19.0,880.3795833333335,Poor
83722.16,4.0,7270.846666666667,Good
68845.08,22.0,5570.09,Poor
19331.53,16.0,1417.960833333333,Poor
34800.24,26.0,3140.02,Poor
35006.38,17.0,3103.1983333333333,Poor
141873.52,9.0,11869.793333333331,Poor
67818.86,8.0,5373.571666666667,Good
68763.14,6.0,5520.261666666666,Good
46887.99,22.0,4167.3325,Poor
48494.55,19.0,4155.2125,Poor
11911.285,16.0,1113.607083333333,Good
20906.89,17.0,1620.240833333333,Poor
121256.4,19.0,9022.691765326765,Good
9307.915,28.0,581.6595833333333,Poor
30243.64,15.0,2743.3033333333333,Poor
14480.21,17.0,943.6841666666668,Poor
58853.46,19.0,4889.455,Good
39294.3,20.0,3292.525,Poor
36825.11,15.0,2997.7591666666667,Poor
35579.68,12.0,2864.973333333333,Poor
17933.84,20.0,1393.486666666667,Poor
52116.66,10.0,4364.055,Poor
34819.83,14.0,2689.6525,Poor
173650.68,2694.0,14516.89,Good
7912.495,20.0,521.3745833333334,Poor
18995.115,0.0,1399.9262500000002,Good
30029.59,10.0,2406.465833333333,Good
7441.295,16.0,873.1079166666667,Poor
44835.39,12.0,3538.2825,Poor
68042.58,10.0,5728.215,Poor
37302.1,12.0,3320.508333333333,Good
177723.8,12.0,15038.316666666666,Good
65668.78,14.0,5238.3983333333335,Poor
55732.68000000001,7.0,4903.39,Poor
37443.81,2.0,2990.3175,Good
66571.4,24.0,5600.616666666666,Poor
68893.59,14.0,5989.1325,Good
28769.52,14.0,2575.46,Good
26509.67,22.0,1820.106634885952,Poor
24057.73,15.0,2279.810833333333,Good
16587.02,8.0,1668.2516666666668,Poor
17565.58,16.0,1588.7983333333334,Poor
20858.03,25.0,1528.1691666666666,Poor
16540.95,14.0,1106.4125,Poor
7314.55,24.0,794.5458333333332,Poor
58307.97,14.0,4808.9975,Poor
58963.04,7.0,5058.586666666667,Good
20039.58,20.0,1862.965,Poor
78094.28,19.0,6755.856666666668,Poor
152483.32,1.0,12747.943333333336,Good
42936.48,3926.0,3532.0399999999995,Poor
126769.86000000002,5.0,10265.155,Good
71878.92,4.0,6072.91,Good
15931.72,15.0,1179.6433333333332,Poor
14773.38,19.0,1313.115,Poor
31795.48,26.0,2895.623333333333,Poor
10302.89,20.0,1146.5741666666668,Poor
168491.44,4.0,13884.953333333331,Good
15160.61,3.0,1335.3841666666667,Poor
126780.48,14.0,10443.04,Good
90783.75,17.0,7727.3125,Poor
59977.98,22.0,5171.165,Poor
20275.97,20.0,1623.664166666667,Poor
21700.68,14.0,1692.075507065946,Good
32072.42,9.0,2768.7016666666664,Poor
30802.79,7.0,2691.8991666666666,Good
18514.92,16.0,1660.91,Poor
34775.16,20.0,3048.9300000000007,Poor
15724.04,18.0,1094.3366666666668,Poor
114261.68,14.0,9320.806666666664,Good
47275.96,18.0,4238.663333333334,Good
10943.535,18.0,931.96125,Poor
28694.16,21.0,2544.18,Poor
62683.59,25.0,5047.6325,Poor
18736.83,18.0,1682.4025,Good
9081.535,12.0,842.7945833333333,Poor
12989.77,15.0,822.4808333333333,Good
14366.56,6.0,1211.2133333333334,Good
16776.02,19.0,1622.0016666666668,Poor
54881.55,18.0,4633.4625,Poor
81571.88,14.0,6648.656666666668,Poor
90074.64,3495.0,7233.22,Good
125271.96,10.0,10374.33,Poor
28681.38,5.0,2127.115,Good
61476.93000000001,24.0,4940.0775,Poor
163851.12,-1.0,13815.26,Good
8137.58,13.0,554.1316666666668,Good
9530.69,15.0,883.2241666666667,Poor
18625.74,22.0,1601.1450000000002,Poor
31977.44,22.0,2547.7866666666664,Poor
10086.965,20.0,711.5804166666667,Poor
20091.86,25.0,1817.321666666667,Poor
36348.06,27.0,3265.005,Poor
39418.47,1.0,3099.8725,Good
10437.765,21.0,729.8137499999998,Poor
100956.21,7.0,8658.0175,Poor
18569.39,17.0,1650.6625504899905,Poor
20668.71,16.0,1993.3925,Poor
29873.96,1328.0,2477.4966666666664,Poor
15096.85,20.0,1033.0708333333334,Poor
35989.5,20.0,3039.125,Poor
31227.62,4.0,2745.3016666666667,Good
43456.5,11.0,3437.375,Good
35917.12,18.0,2761.67247356652,Poor
15046.85,19.0,1022.9041666666668,Poor
8068.86,14.0,774.405,Poor
113637.69,5.0,9620.8075,Good
35843.92,16.0,3005.9933333333333,Poor
121029.6,3.0,9878.8,Poor
29937.85,5.0,2605.820833333333,Good
69506.16,17.0,5868.18,Good
122434.23,2.0,10004.8525,Good
33121.69,5.0,3009.140833333333,Good
34374.28,16.0,2909.523333333333,Good
42024.21,13.0,3695.0175,Good
79050.88,22.0,6676.573333333334,Poor
9127.26,24.0,991.605,Poor
16293.385,1.0,1145.7820833333333,Good
21419.85,0.0,1509.9875,Good
30662.18,14.0,2661.181666666667,Poor
38873.01,13.0,3287.4175,Good
9697.29,13.0,861.1075000000002,Poor
121881.24,2.0,10126.77,Good
47506.8,19.0,4053.9,Poor
42265.53,8.0,3297.1275,Poor
32414.26,19.0,2749.188333333333,Poor
17715.66,20.0,1486.305,Poor
37464.04,16.0,3002.0033333333336,Poor
52770.12,24.0,4633.51,Poor
17408.23,13.0,1397.6858333333332,Poor
33119.82,18.0,3024.985,Poor
36753.32,13.0,3164.776666666666,Poor
117551.96,21.0,9719.996666666668,Poor
32897.91,15.0,2468.4925000000007,Poor
35248.41,18.0,2683.3675000000007,Good
9114.48,21.0,660.54,Good
43995.95,12.0,3432.3291666666664,Poor
7103.035,11.0,725.9195833333333,Poor
8871.555,22.0,853.29625,Poor
7854.735,20.0,698.56125,Poor
34898.52,17.0,2923.21,Poor
9134.4,15.0,628.1999999999998,Poor
56580.63,9.0,4660.0525,Poor
178328.88,9.0,14771.74,Good
18184.99,24.0,1336.4158333333337,Poor
82623.0,20.0,7138.25,Poor
110468.49,6.0,8934.7075,Good
16945.21,27.0,1157.1008333333332,Poor
32829.62,3.0,2945.8016666666667,Good
7059.455,19.0,614.2879166666668,Poor
53146.47,22.0,4665.8725,Poor
26596.91,12.0,2095.820015981149,Good
15021.48,9.0,1344.79,Poor
87204.48,15.0,7459.04,Good
65804.04,7.0,5189.735169709576,Good
49661.10000000001,7.0,4408.425,Poor
110721.66,12.0,9259.805,Good
10302.59,24.0,888.5491666666667,Poor
85770.33,10.0,7275.5275,Poor
122503.12,19.0,9982.593333333332,Poor
66149.48,21.0,5230.456666666666,Poor
55644.39,22.0,4715.0325,Poor
58728.06,18.0,4892.005,Poor
10355.675,24.0,901.9729166666666,Poor
77469.6,17.0,6577.8,Good
152078.0,10.0,12435.166666666664,Poor
46469.28,9.0,4038.44,Poor
8246.71,14.0,557.2258333333333,Poor
63051.86,12.0,5389.321666666667,Good
55593.99000000001,22.0,4874.8325,Poor
82757.96,21.0,6692.496666666668,Poor
18670.22,20.0,1301.8516666666667,Poor
35469.07,5.0,2935.755833333333,Poor
73049.36,8.0,6047.446666666668,Poor
178328.88,8.0,14771.74,Good
76769.58,8.0,6203.465,Good
106141.53,1.0,8883.1275,Good
170131.24,11.0,14153.603333333333,Good
169229.44,4.0,13892.453333333331,Good
37691.17,9.0,3321.9308333333333,Good
19190.67,18.0,1775.2225,Poor
46469.28,9.0,4038.44,Poor
60396.26,18.0,4779.0216666666665,Good
8963.99,15.0,783.9991666666666,Poor
172413.64,10.0,14258.803333333335,Good
20132.77,18.0,1690.730833333333,Poor
97566.81,4.0,8327.567500000001,Good
94110.06,13.0,7920.505,Good
87215.68,5.0,7489.973333333332,Good
41736.66,-1.0,3330.0550000000007,Good
37482.37,3.0,3182.5308333333337,Poor
23871966.0,9.0,1428.281666666667,Good
16083.84,18.0,1488.32,Poor
32100.8,18.0,2962.066666666666,Poor
58416.36,25.0,4877.03,Poor
169481.08,9.0,14408.423333333332,Good
9888.7,17.0,902.0583333333334,Poor
19606.68,8.0,1341.2984751272948,Poor
15148.98,14.0,1280.415,Poor
29297.14,6.0,2004.667802999039,Good
32300.64,11.0,2566.72,Poor
21508.72,9.0,1898.3933333333327,Poor
46417.56,17.0,3606.13,Poor
20634.78,13.0,1572.5649999999996,Poor
39576.59,4.0,3199.049166666666,Poor
17773.775,2.0,1388.1479166666668,Good
104168.22,15.0,8655.685,Poor
149168.88,6.0,12297.74,Good
9623.005,15.0,960.9170833333332,Poor
7284.94,25.0,407.07833333333326,Poor
21039.8,13.0,1875.3166666666664,Poor
113630.4,6.0,9719.2,Good
40692.4,17.0,3686.033333333333,Poor
18729.06,22.0,1546.755,Poor
159958.32,4.0,13161.86,Poor
27339.81,12.0,2518.3175,Poor
66227.56,15.0,5699.963333333332,Poor
9283.17,22.0,807.5975,Poor
20227.38,19.0,1516.615,Poor
9795.07,14.0,586.2558333333333,Poor
17773.775,2.0,1388.1479166666668,Good
60462.44,18.0,5081.536666666667,Poor
15060.02,18.0,1283.0016666666668,Poor
16580.73,19.0,1332.7275,Poor
27269.1,14.0,2437.425,Poor
19799.73,20.0,1915.9775,Good
39340.72,1.0,3534.393333333333,Good
30789.41,1191.0,2498.629093019256,Good
66755.64,17.0,5556.97,Poor
44219.46,9.0,3855.955,Poor
40314.54,20.0,3653.545,Poor
16640.35,8.0,1253.6958333333332,Poor
33990.85,11.0,2569.570833333333,Good
14726.775,10.0,1366.23125,Good
17393.16,23.0,1230.43,Poor
32072.42,8.0,2768.7016666666664,Poor
31356.66,22.0,2736.055,Poor
36140.12,18.0,3167.6766666666667,Poor
33346.92,8.0,2997.91,Good
56622.69,25.0,4825.5575,Poor
7985.155,15.0,870.4295833333333,Poor
16559.985,11.0,1268.99875,Poor
39704.19,8.0,3295.682500000001,Good
18124.175,13.0,1683.3479166666666,Good
34297.9,17.0,2801.1583333333333,Poor
18014.3,15.0,1734.1916666666666,Poor
19723.82,16.0,1398.6516666666666,Poor
21687.46,4.0,2003.2883333333327,Good
40512.0,18.0,3091.0,Poor
78162.72,22.0,6619.56,Poor
30128.6,15.0,2716.7166666666667,Poor
178283.68,4.0,14835.973333333332,Poor
78399.12,15.0,6568.259999999998,Poor
8990.5,21.0,949.2083333333336,Poor
15686.54,10.0,1291.2116666666668,Poor
38957.34,14.0,3038.445,Poor
39327.92,9.0,3233.3266666666664,Poor
18246.25,1243.0,1410.520833333333,Poor
37029.04,26.0,3308.7533333333336,Poor
7885.605,22.0,554.13375,Poor
28824.58,10.0,2679.0483333333336,Good
22006.43,18.0,1655.8691666666666,Poor
20367.72,12.0,1526.3100000000004,Poor
15709.22,18.0,1290.1016666666667,Poor
41654.62,20.0,3512.2183333333337,Poor
28896.84,17.0,2151.07,Poor
147848.64,0.0,12274.72,Good
14871.095,0.0,942.2579166666668,Good
112287.88,4.0,9168.323333333334,Good
16365.59,23.0,1089.799166666667,Poor
14538.09,21.0,1422.5075,Poor
14483.14,21.0,1290.9283333333333,Poor
28766.28,1.0,2582.19,Good
73713.48,16.0,6269.79,Poor
44915.91,12.0,3138.63093911549,Poor
8816.71,16.0,820.7258333333333,Poor
17235.115,10.0,1693.2595833333337,Good
175335.44,8.0,14383.286666666669,Poor
43644.96,21.0,3551.08,Poor
18671.92,9.0,1546.993333333333,Poor
7309.6,20.0,573.1333333333333,Poor
19621.94,25.0,1851.1616666666664,Poor
173303.68,10.0,14681.973333333332,Good
58558.86,16.0,5123.905,Poor
31736.14,15.0,2813.6783333333333,Poor
77519.04,14.0,6184.919999999999,Good
82995.82,10.0,7092.318333333334,Good
95685.21,10.0,7864.767499999999,Poor
116680.84,9.0,10017.403333333334,Good
18060.64,25.0,1280.0533333333333,Poor
69078.64,16.0,5712.553333333332,Poor
31902.65,17.0,2690.554166666667,Good
10353.13,25.0,677.7608333333333,Poor
16970.75,17.0,1685.229166666667,Poor
34128.92,20.0,2740.0766666666664,Poor
30063.42,12.0,2509.285,Poor
11183.865,8.0,1066.98875,Good
14188.48,16.0,1312.3733333333332,Poor
28769.52,15.0,2575.46,Good
36783.38,24.0,3151.2816666666663,Poor
8796.905,20.0,545.0754166666667,Poor
151649.36,12.0,12823.446666666665,Poor
139118.04,12.0,11457.17,Good
20049.97,15.0,1462.8308333333334,Poor
32989.45,0.0,2637.120833333333,Good
9379.93,24.0,663.6608333333334,Poor
37240.22,19.0,3313.351666666667,Poor
124052.22,3.0,10290.685,Poor
18397.87,20.0,1417.155833333333,Poor
30365.13,3.0,2353.4275,Good
28832.98,8.0,2628.748333333333,Poor
144469.36,0.0,11835.113333333333,Poor
67271.24,22.0,5325.9366666666665,Poor
44941.95,5.0,3946.1625,Good
79649.31,12.0,6358.4425,Good
15859.47,10.0,1082.6225,Poor
15984.15,16.0,1303.0125,Poor
34766.06,6.0,3133.171666666666,Good
18508.07,25.0,1678.3391666666666,Poor
112671.27,7.0,9454.2725,Good
8394.57,9.0,818.5475,Poor
90789.21,9.0,7836.767499999999,Good
32919.12,26.0,2723.26,Poor
30243.64,15.0,2743.3033333333333,Poor
16372.05,17.0,1284.3375,Poor
95389.71,5.0,7658.142499999999,Poor
19656.96,22.0,1339.08,Poor
20900.51,21.0,1879.7091666666663,Poor
20997.075,6.0,1895.75625,Good
14180.48,17.0,956.7066666666668,Poor
104849.82,16.0,8744.485,Good
140719.08,6.0,11580.589999999998,Good
117851.07,1.0,9870.9225,Poor
22125.96,5.0,1632.83,Good
70705.88,15.0,6034.156666666668,Poor
21905.095,5.0,1787.4245833333334,Good
90592.02,20.0,7433.335,Good
84074.88,3.0,7097.240000000002,Good
17556.41,10.0,1192.0341666666666,Poor
16293.385,2.0,1145.7820833333333,Good
143372.68,7.0,11822.723333333332,Good
